Nro;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
14;Del Giro;76719433-1;PEDRO GAC VEGA SPA;272;21/03/2024;21/03/2024 18:10:40;0;672269;127731;;;800000;;;;;0;0;;;;
15;Del Giro;76320186-4;Tecno Fast SA;333640;22/03/2024;22/03/2024 12:18:24;0;212549;40384;;;252933;;;;;0;0;;;;
16;Del Giro;76906717-5;Desclean SPA;20255;22/03/2024;22/03/2024 14:52:52;0;43000;8170;;;51170;;;;;0;0;;;;
17;Del Giro;77288857-0;COLOR FIX AUTOMOTIVE CHILE SPA;269;22/03/2024;22/03/2024 15:59:25;0;433500;82365;;;515865;;;;;0;0;;;;
18;Del Giro;78800020-0;SOCIEDAD ADMINISTRADORA DE RIESGO S.A;6709;22/03/2024;22/03/2024 15:59:52;0;336800;63992;;;400792;;;;;0;0;;;;
19;Del Giro;86519000-K;MARITANO Y EBENSPERGER LIMITADA;132285;23/03/2024;23/03/2024 13:18:39;0;23185546;4405254;;;27590800;;;;;0;0;;;;
20;Del Giro;76945121-8;COMERCIAL GEMINIS SPA;7900;25/03/2024;25/03/2024 08:33:55;0;2650000;503500;;;3153500;;;;;0;0;;;;
21;Del Giro;76614698-8;GRUPO SV SPA;1294;25/03/2024;25/03/2024 10:34:28;0;888615;168837;;;1057452;;;;;0;0;;;;
22;Del Giro;78800020-0;SOCIEDAD ADMINISTRADORA DE RIESGO S.A;6732;25/03/2024;25/03/2024 12:31:14;0;371200;70528;;;441728;;;;;0;0;;;;
23;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14186;25/03/2024;25/03/2024 12:40:36;0;302352;57447;;;359799;;;;;0;0;;;;
24;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14187;25/03/2024;25/03/2024 12:42:41;0;50000;9500;;;59500;;;;;0;0;;;;
25;Del Giro;76040171-4;ASTARA LOGÍSTICA CHILE SpA;146006;25/03/2024;25/03/2024 14:56:57;0;1411311;268149;;;1679460;;;;;0;0;;;;
26;Del Giro;77345600-3;LEIGHTON Y ORTEGA SPA;1722;25/03/2024;25/03/2024 15:35:46;0;620000;117800;;;737800;;;;;0;0;;;;
27;Del Giro;76040171-4;ASTARA LOGÍSTICA CHILE SpA;146022;25/03/2024;25/03/2024 16:45:21;0;1798429;341702;;;2140131;;;;;0;0;;;;
28;Del Giro;76040171-4;ASTARA LOGÍSTICA CHILE SpA;146025;25/03/2024;25/03/2024 18:04:05;0;1430198;271738;;;1701936;;;;;0;0;;;;
29;Del Giro;76040171-4;ASTARA LOGÍSTICA CHILE SpA;146029;25/03/2024;25/03/2024 18:36:44;0;8194066;1556873;;;9750939;;;;;0;0;;;;
30;Del Giro;76040171-4;ASTARA LOGÍSTICA CHILE SpA;146031;25/03/2024;25/03/2024 19:40:58;0;2369508;450207;;;2819715;;;;;0;0;;;;
31;Del Giro;76883720-1;Desarrollos e Inv. Internacionales SPA;2377;25/03/2024;26/03/2024 09:13:42;0;3333457;633357;;;3966814;;;;;0;0;;;;
32;Del Giro;10318965-9;PABLO NORRIS OYARZUN NEILSON;5154;26/03/2024;26/03/2024 09:26:40;0;116650;22164;;;138814;;;;;0;0;;;;
33;Del Giro;77428101-0;FULL GARANTIA SPA;607;26/03/2024;26/03/2024 09:30:32;0;605103;114970;;;720073;;;;;0;0;;;;
34;Del Giro;79944690-1;WILMAN SERVICIOS EMPRESARIALES LTDA;15587;23/03/2024;26/03/2024 09:33:19;0;259655;49334;;;308989;;;;;0;0;;;;
35;Del Giro;77888990-0;MOSCOSO  Y  CIA CONSULTORES  LIMITADA;670;23/03/2024;26/03/2024 10:57:33;0;927338;176194;;;1103532;;;;;0;0;;;;
36;Del Giro;77345600-3;LEIGHTON Y ORTEGA SPA;1725;26/03/2024;26/03/2024 12:01:22;0;90000;17100;;;107100;;;;;0;0;;;;
37;Del Giro;76867549-K;GREENPEST LIMITADA;8193;26/03/2024;26/03/2024 12:28:07;0;890191;169136;;;1059327;;;;;0;0;;;;
38;Del Giro;77447393-9;Equipamientos y Repuestos Automotrices Lujan SPA;17981;26/03/2024;26/03/2024 12:31:02;0;514100;97679;;;611779;;;;;0;0;;;;
39;Del Giro;77795868-2;TRANSPORTES SAAVEDRA Y VIDAL SPA;250;26/03/2024;26/03/2024 13:28:26;0;1160000;220400;;;1380400;;;;;0;0;;;;
40;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;828908;26/03/2024;26/03/2024 14:57:33;0;13330800;2532852;;;15863652;;;;;0;0;;;;
41;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;828909;26/03/2024;26/03/2024 15:03:00;0;13330800;2532852;;;15863652;;;;;0;0;;;;
42;Del Giro;78800020-0;SOCIEDAD ADMINISTRADORA DE RIESGO S.A;6763;26/03/2024;26/03/2024 17:43:20;0;80400;15276;;;95676;;;;;0;0;;;;
43;Del Giro;76916208-9;PRODUCCION DE EVENTOS CARAMELO SPA;1014;26/03/2024;26/03/2024 18:12:33;0;360000;68400;;;428400;;;;;0;0;;;;
44;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14195;26/03/2024;26/03/2024 18:46:26;0;100000;19000;;;119000;;;;;0;0;;;;
45;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14196;26/03/2024;26/03/2024 18:50:16;0;100000;19000;;;119000;;;;;0;0;;;;
46;Del Giro;77829754-K;V Y R COMERCIAL SPA;167;26/03/2024;26/03/2024 19:09:24;0;71800;13642;;;85442;;;;;0;0;;;;
47;Del Giro;77829754-K;V Y R COMERCIAL SPA;168;26/03/2024;26/03/2024 19:13:51;0;40000;7600;;;47600;;;;;0;0;;;;
48;Del Giro;77829754-K;V Y R COMERCIAL SPA;169;26/03/2024;26/03/2024 19:19:17;0;88200;16758;;;104958;;;;;0;0;;;;
49;Del Giro;12934705-8;LOIDA EUNICE VEGA PONCE;11351;26/03/2024;26/03/2024 19:48:59;0;11665;2216;;;13881;;;;;0;0;;;;
50;Del Giro;77344928-7;J.LUNAS SPA;2012;27/03/2024;27/03/2024 09:21:40;0;90000;17100;;;107100;;;;;0;0;;;;
51;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199959;27/03/2024;27/03/2024 10:37:29;0;176799;33592;;;210391;;;;;0;0;;;;
52;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199960;27/03/2024;27/03/2024 10:38:08;0;187001;35530;;;222531;;;;;0;0;;;;
53;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199980;27/03/2024;27/03/2024 13:01:04;0;242047;45989;;;288036;;;;;0;0;;;;
54;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199981;27/03/2024;27/03/2024 13:01:19;0;745500;141645;;;887145;;;;;0;0;;;;
55;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199982;27/03/2024;27/03/2024 13:01:40;0;24990;4748;;;29738;;;;;0;0;;;;
56;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199983;27/03/2024;27/03/2024 13:06:29;0;260456;49487;;;309943;;;;;0;0;;;;
57;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199984;27/03/2024;27/03/2024 13:06:46;0;303387;57644;;;361031;;;;;0;0;;;;
58;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199985;27/03/2024;27/03/2024 13:06:55;0;141189;26826;;;168015;;;;;0;0;;;;
59;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199986;27/03/2024;27/03/2024 13:07:21;0;61000;11590;;;72590;;;;;0;0;;;;
60;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199987;27/03/2024;27/03/2024 13:07:35;0;142714;27116;;;169830;;;;;0;0;;;;
61;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199988;27/03/2024;27/03/2024 13:07:57;0;17143;3257;;;20400;;;;;0;0;;;;
62;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199989;27/03/2024;27/03/2024 13:13:32;0;519551;98715;;;618266;;;;;0;0;;;;
63;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199990;27/03/2024;27/03/2024 13:13:59;0;962756;182924;;;1145680;;;;;0;0;;;;
64;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199991;27/03/2024;27/03/2024 13:18:33;0;1189186;225945;;;1415131;;;;;0;0;;;;
65;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199992;27/03/2024;27/03/2024 13:18:49;0;1274739;242200;;;1516939;;;;;0;0;;;;
66;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199993;27/03/2024;27/03/2024 13:19:04;0;86667;16467;;;103134;;;;;0;0;;;;
67;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199994;27/03/2024;27/03/2024 13:19:39;0;108834;20678;;;129512;;;;;0;0;;;;
68;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;199995;27/03/2024;27/03/2024 13:24:25;0;1019858;193773;;;1213631;;;;;0;0;;;;
69;Del Giro;78290820-0;SISTEMAS DE INFORMACIÓN PARA LA GESTION ADMINISTRA;14449;27/03/2024;27/03/2024 13:36:36;0;1854676;352388;;;2207064;;;;;0;0;;;;
70;Del Giro;78800020-0;SOCIEDAD ADMINISTRADORA DE RIESGO S.A;6784;27/03/2024;27/03/2024 14:07:46;0;360800;68552;;;429352;;;;;0;0;;;;
71;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874160;27/03/2024;27/03/2024 14:50:02;0;13330800;2532852;;;15863652;;;;;0;0;;;;
72;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874161;27/03/2024;27/03/2024 14:52:13;0;13330800;2532852;;;15863652;;;;;0;0;;;;
73;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874162;27/03/2024;27/03/2024 14:52:13;0;13330800;2532852;;;15863652;;;;;0;0;;;;
74;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874163;27/03/2024;27/03/2024 14:52:13;0;28820700;5475933;;;34296633;;;;;0;0;;;;
75;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874164;27/03/2024;27/03/2024 14:52:13;0;17218487;3271513;;;20490000;;;;;0;0;;;;
76;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874168;27/03/2024;27/03/2024 14:52:13;0;13330800;2532852;;;15863652;;;;;0;0;;;;
77;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874165;27/03/2024;27/03/2024 14:54:40;0;16013193;3042507;;;19055700;;;;;0;0;;;;
78;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874166;27/03/2024;27/03/2024 14:54:40;0;13330800;2532852;;;15863652;;;;;0;0;;;;
79;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874167;27/03/2024;27/03/2024 14:54:40;0;13330800;2532852;;;15863652;;;;;0;0;;;;
80;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874169;27/03/2024;27/03/2024 14:54:40;0;13330800;2532852;;;15863652;;;;;0;0;;;;
81;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874170;27/03/2024;27/03/2024 14:56:49;0;13330800;2532852;;;15863652;;;;;0;0;;;;
82;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874171;27/03/2024;27/03/2024 14:56:49;0;13330800;2532852;;;15863652;;;;;0;0;;;;
83;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874172;27/03/2024;27/03/2024 14:56:49;0;13330800;2532852;;;15863652;;;;;0;0;;;;
84;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874173;27/03/2024;27/03/2024 14:56:49;0;13330800;2532852;;;15863652;;;;;0;0;;;;
85;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874174;27/03/2024;27/03/2024 14:58:57;0;14250800;2707652;;;16958452;;;;;0;0;;;;
86;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874175;27/03/2024;27/03/2024 14:58:57;0;14250800;2707652;;;16958452;;;;;0;0;;;;
87;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874176;27/03/2024;27/03/2024 14:58:57;0;28820700;5475933;;;34296633;;;;;0;0;;;;
88;Del Giro;76504015-9;SOCIEDAD COMERCIAL D85 LIMITADA;910;27/03/2024;27/03/2024 14:59:58;0;2014100;382679;;;2396779;;;;;0;0;;;;
89;Del Giro;77335563-0;AC PRO TECNOLOGIA SPA;788;27/03/2024;27/03/2024 15:05:59;0;538970;102404;;;641374;;;;;0;0;;;;
90;Del Giro;76324632-9;PRESTADORA DE SERVICIOS JAVERIM SPA;10317;27/03/2024;27/03/2024 17:10:32;0;926252;175988;;;1102240;;;;;0;0;;;;
91;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;200037;27/03/2024;27/03/2024 17:20:36;0;3576427;679521;;;4255948;;;;;0;0;;;;
92;Del Giro;96537930-4;Bansa Santander S.A.;281096;27/03/2024;27/03/2024 18:03:32;0;19799700;3761943;;;23561643;;;;;0;0;;;;
93;Del Giro;76365253-K;SOCIEDAD COMERCIAL AUTOMOTRIZ Y DE INVERSIONES HCG LTDA.;17227;27/03/2024;27/03/2024 18:10:03;0;380000;72200;;;452200;;;;;0;0;;;;
94;Del Giro;76851795-9;PAISAJISMO ESPACIO NATURAL CONSTANZA LAGOS EMPRESA INDIVIDUAL DE RESPO;116;27/03/2024;27/03/2024 18:16:57;0;330000;62700;;;392700;;;;;0;0;;;;
95;Del Giro;76866184-7;Soc. Concesionaria Aeropuerto del Sur SA;14373;31/03/2024;27/03/2024 19:58:10;0;1224086;232576;;;1456662;;;;;0;0;;;;
