Nro;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
1;Del Giro;96537930-4;Bansa Santander S.A.;298208;29/05/2024;29/05/2024 14:05:21;0;15231680;2894019;;;18125699;;;;;0;0;;;;
2;Del Giro;96537930-4;Bansa Santander S.A.;298209;29/05/2024;29/05/2024 14:05:21;0;35330700;6712833;;;42043533;;;;;0;0;;;;
3;Del Giro;96537930-4;Bansa Santander S.A.;298210;29/05/2024;29/05/2024 14:05:21;0;35330700;6712833;;;42043533;;;;;0;0;;;;
4;Del Giro;96537930-4;Bansa Santander S.A.;298211;29/05/2024;29/05/2024 14:05:21;0;21101700;4009323;;;25111023;;;;;0;0;;;;
5;Del Giro;96537930-4;Bansa Santander S.A.;298182;29/05/2024;29/05/2024 14:02:57;0;28820700;5475933;;;34296633;;;;;0;0;;;;
6;Del Giro;96537930-4;Bansa Santander S.A.;298184;29/05/2024;29/05/2024 14:02:57;0;14840924;2819776;;;17660700;;;;;0;0;;;;
7;Del Giro;96537930-4;Bansa Santander S.A.;298186;29/05/2024;29/05/2024 14:02:57;0;19799700;3761943;;;23561643;;;;;0;0;;;;
8;Del Giro;96537930-4;Bansa Santander S.A.;298187;29/05/2024;29/05/2024 14:02:57;0;21101700;4009323;;;25111023;;;;;0;0;;;;
9;Del Giro;96537930-4;Bansa Santander S.A.;298188;29/05/2024;29/05/2024 14:02:57;0;20702269;3933431;;;24635700;;;;;0;0;;;;
10;Del Giro;96537930-4;Bansa Santander S.A.;298193;29/05/2024;29/05/2024 14:02:57;0;11588908;2201893;;;13790801;;;;;0;0;;;;
11;Del Giro;96537930-4;Bansa Santander S.A.;298194;29/05/2024;29/05/2024 14:02:57;0;12362017;2348783;;;14710800;;;;;0;0;;;;
12;Del Giro;96537930-4;Bansa Santander S.A.;298195;29/05/2024;29/05/2024 14:02:57;0;25000588;4750112;;;29750700;;;;;0;0;;;;
13;Del Giro;96537930-4;Bansa Santander S.A.;298198;29/05/2024;29/05/2024 14:02:57;0;13940700;2648733;;;16589433;;;;;0;0;;;;
14;Del Giro;96537930-4;Bansa Santander S.A.;298201;29/05/2024;29/05/2024 14:02:57;0;19320000;3670800;;;22990800;;;;;0;0;;;;
15;Del Giro;96537930-4;Bansa Santander S.A.;298202;29/05/2024;29/05/2024 14:02:57;0;17660700;3355533;;;21016233;;;;;0;0;;;;
16;Del Giro;96537930-4;Bansa Santander S.A.;298204;29/05/2024;29/05/2024 14:02:57;0;16169496;3072204;;;19241700;;;;;0;0;;;;
17;Del Giro;96537930-4;Bansa Santander S.A.;298205;29/05/2024;29/05/2024 14:02:57;0;12545700;2383683;;;14929383;;;;;0;0;;;;
18;Del Giro;96537930-4;Bansa Santander S.A.;298206;29/05/2024;29/05/2024 14:02:57;0;16169496;3072204;;;19241700;;;;;0;0;;;;
19;Del Giro;77314540-7;COMERCIAL ALESSANDRINI LTDA.;66478;29/05/2024;29/05/2024 17:34:07;0;485000;92150;;;577150;;;;;0;0;;;;
20;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;202217;29/05/2024;29/05/2024 18:32:48;0;422906;80352;;;503258;;;;;0;0;;;;
21;Del Giro;76851795-9;PAISAJISMO ESPACIO NATURAL CONSTANZA LAGOS EMPRESA INDIVIDUAL DE RESPO;123;29/05/2024;29/05/2024 19:09:52;0;190000;36100;;;226100;;;;;0;0;;;;
22;Del Giro;76851795-9;PAISAJISMO ESPACIO NATURAL CONSTANZA LAGOS EMPRESA INDIVIDUAL DE RESPO;124;29/05/2024;29/05/2024 19:13:22;0;270000;51300;;;321300;;;;;0;0;;;;
23;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;202229;29/05/2024;29/05/2024 19:32:01;0;6594750;1253002;;;7847752;;;;;0;0;;;;
24;Del Giro;77248210-8;ESTACIONAMIENTO CENTRAL PARKING SYSTEM CHILE S.A.;127306;29/05/2024;29/05/2024 23:03:11;0;149756;28454;;;178210;;;;;0;0;;;;
