Nro;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
47;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874328;22/05/2024;22/05/2024 15:52:03;0;14250800;2707652;;;16958452;;;;;0;0;;;;
48;Del Giro;78800020-0;SOCIEDAD ADMINISTRADORA DE RIESGO S.A;7702;22/05/2024;22/05/2024 15:54:23;0;196800;37392;;;234192;;;;;0;0;;;;
49;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874329;22/05/2024;22/05/2024 15:57:06;0;14250800;2707652;;;16958452;;;;;0;0;;;;
50;Del Giro;77335563-0;AC PRO TECNOLOGIA SPA;838;22/05/2024;22/05/2024 16:02:08;0;717970;136414;;;854384;;;;;0;0;;;;
51;Del Giro;96928530-4;ASTARA RETAIL CHILE SpA;874330;22/05/2024;22/05/2024 16:14:14;0;14250800;2707652;;;16958452;;;;;0;0;;;;
52;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;201965;23/05/2024;23/05/2024 09:30:31;0;119680;22739;;;142419;;;;;0;0;;;;
53;Del Giro;76274626-3;SERVICIOS INTEGRALES CHEMWATER SPA.;6496;23/05/2024;23/05/2024 10:52:27;0;121120;23013;;;144133;;;;;0;0;;;;
54;Del Giro;76360903-0;Rentokil Initial Chile SpA.;604400;23/05/2024;23/05/2024 12:19:56;0;195556;37156;;;232712;;;;;0;0;;;;
55;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;202003;23/05/2024;23/05/2024 18:32:52;0;211718;40226;;;251944;;;;;0;0;;;;
56;Del Giro;76883720-1;Desarrollos e Inv. Internacionales SPA;3550;23/05/2024;23/05/2024 20:43:53;0;208689;39651;;;248340;;;;;0;0;;;;
57;Del Giro;76883720-1;Desarrollos e Inv. Internacionales SPA;3551;23/05/2024;23/05/2024 20:43:53;0;73627;13989;;;87616;;;;;0;0;;;;
58;Del Giro;77794107-0;BERNABÉ MENDOZA SPA;122;08/05/2024;23/05/2024 20:55:24;0;810000;153900;;;963900;;;;;0;0;;;;
59;Del Giro;76320186-4;Tecno Fast SA;340056;24/05/2024;24/05/2024 08:09:10;0;623772;118517;;;742289;;;;;0;0;;;;
60;Del Giro;10318965-9;PABLO NORRIS OYARZUN NEILSON;5234;24/05/2024;24/05/2024 08:43:20;0;120860;22963;;;143823;;;;;0;0;;;;
61;Del Giro;79944690-1;WILMAN SERVICIOS EMPRESARIALES LTDA;15679;24/05/2024;24/05/2024 10:20:48;0;262072;49794;;;311866;;;;;0;0;;;;
62;Del Giro;12934705-8;LOIDA EUNICE VEGA PONCE;11543;24/05/2024;24/05/2024 10:56:39;0;134426;25541;;;159967;;;;;0;0;;;;
63;Del Giro;12934705-8;LOIDA EUNICE VEGA PONCE;11544;24/05/2024;24/05/2024 11:01:52;0;44252;8408;;;52660;;;;;0;0;;;;
64;Del Giro;12934705-8;LOIDA EUNICE VEGA PONCE;11545;24/05/2024;24/05/2024 11:03:30;0;16985;3227;;;20212;;;;;0;0;;;;
65;Del Giro;96537930-4;Bansa Santander S.A.;296771;24/05/2024;24/05/2024 11:31:19;0;17000673;3230128;;;20230801;;;;;0;0;;;;
66;Del Giro;96537930-4;Bansa Santander S.A.;296772;24/05/2024;24/05/2024 11:31:19;0;21101700;4009323;;;25111023;;;;;0;0;;;;
67;Del Giro;96537930-4;Bansa Santander S.A.;296773;24/05/2024;24/05/2024 11:33:24;0;21101700;4009323;;;25111023;;;;;0;0;;;;
68;Del Giro;96537930-4;Bansa Santander S.A.;296774;24/05/2024;24/05/2024 11:33:24;0;11975462;2275338;;;14250800;;;;;0;0;;;;
69;Del Giro;96537930-4;Bansa Santander S.A.;296775;24/05/2024;24/05/2024 11:33:24;0;21101700;4009323;;;25111023;;;;;0;0;;;;
70;Del Giro;96537930-4;Bansa Santander S.A.;296776;24/05/2024;24/05/2024 11:33:24;0;21101700;4009323;;;25111023;;;;;0;0;;;;
71;Del Giro;96537930-4;Bansa Santander S.A.;296777;24/05/2024;24/05/2024 11:33:24;0;21101700;4009323;;;25111023;;;;;0;0;;;;
72;Del Giro;96537930-4;Bansa Santander S.A.;296779;24/05/2024;24/05/2024 11:33:24;0;12362017;2348783;;;14710800;;;;;0;0;;;;
73;Del Giro;96537930-4;Bansa Santander S.A.;296780;24/05/2024;24/05/2024 11:33:24;0;11588908;2201893;;;13790801;;;;;0;0;;;;
74;Del Giro;96537930-4;Bansa Santander S.A.;296782;24/05/2024;24/05/2024 11:33:24;0;15841008;3009792;;;18850800;;;;;0;0;;;;
75;Del Giro;96537930-4;Bansa Santander S.A.;296783;24/05/2024;24/05/2024 11:33:24;0;21101700;4009323;;;25111023;;;;;0;0;;;;
76;Del Giro;96799250-K;Claro Chile SpA;14970800;23/05/2024;24/05/2024 11:42:34;0;5778236;1097865;;;6876101;;;;;0;0;;;;
77;Del Giro;96537930-4;Bansa Santander S.A.;296793;24/05/2024;24/05/2024 12:02:59;0;21101700;4009323;;;25111023;;;;;0;0;;;;
78;Del Giro;96537930-4;Bansa Santander S.A.;296850;24/05/2024;24/05/2024 12:05:00;0;21101700;4009323;;;25111023;;;;;0;0;;;;
79;Del Giro;76535428-5;IMOVA SPA;33;24/05/2024;24/05/2024 12:26:29;0;60000;11400;;;71400;;;;;0;0;;;;
80;Del Giro;78800020-0;SOCIEDAD ADMINISTRADORA DE RIESGO S.A;7752;24/05/2024;24/05/2024 12:52:28;0;505200;95988;;;601188;;;;;0;0;;;;
81;Del Giro;96799250-K;Claro Chile SpA;14969471;23/05/2024;24/05/2024 15:24:35;0;130919;24875;;;155794;;;;;0;0;;;;
82;Del Giro;96799250-K;Claro Chile SpA;14969472;23/05/2024;24/05/2024 15:25:29;0;165700;31483;;;197183;;;;;0;0;;;;
83;Del Giro;96799250-K;Claro Chile SpA;14969473;23/05/2024;24/05/2024 15:26:53;0;52277;9933;;;62210;;;;;0;0;;;;
84;Del Giro;76916208-9;PRODUCCION DE EVENTOS CARAMELO SPA;1071;24/05/2024;24/05/2024 15:30:34;0;360000;68400;;;428400;;;;;0;0;;;;
85;Del Giro;76916208-9;PRODUCCION DE EVENTOS CARAMELO SPA;1072;24/05/2024;24/05/2024 15:44:43;0;360000;68400;;;428400;;;;;0;0;;;;
86;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;202059;24/05/2024;24/05/2024 17:54:53;0;258500;49115;;;307615;;;;;0;0;;;;
87;Del Giro;96809310-K;AGUAS CORDILLERA S.A.;950837;20/05/2024;24/05/2024 18:14:04;0;16880;3207;;;20087;;;;;0;0;;;;
88;Del Giro;96809310-K;AGUAS CORDILLERA S.A.;951034;20/05/2024;24/05/2024 18:16:56;0;8098;1539;;;9637;;;;;0;0;;;;
89;Del Giro;76578110-8;SERVICIO TECNICO GMB SPA.;202061;24/05/2024;24/05/2024 18:31:34;0;1734776;329608;;;2064384;;;;;0;0;;;;
90;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14402;24/05/2024;24/05/2024 18:51:53;0;167143;31757;;;198900;;;;;0;0;;;;
91;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14403;24/05/2024;24/05/2024 18:54:49;0;100000;19000;;;119000;;;;;0;0;;;;
92;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14404;24/05/2024;24/05/2024 19:01:42;0;813782;154619;;;968401;;;;;0;0;;;;
93;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14405;24/05/2024;24/05/2024 19:04:49;0;50000;9500;;;59500;;;;;0;0;;;;
94;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14406;24/05/2024;24/05/2024 19:38:29;0;184874;35126;;;220000;;;;;0;0;;;;
95;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14407;24/05/2024;24/05/2024 19:44:43;0;570420;108380;;;678800;;;;;0;0;;;;
96;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14408;24/05/2024;24/05/2024 19:48:08;0;570420;108380;;;678800;;;;;0;0;;;;
97;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14409;24/05/2024;24/05/2024 19:50:49;0;204874;38926;;;243800;;;;;0;0;;;;
98;Del Giro;96799250-K;Claro Chile SpA;14972721;25/05/2024;24/05/2024 19:52:07;0;1415000;268850;;;1683850;;;;;0;0;;;;
99;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14410;24/05/2024;24/05/2024 19:52:26;0;184874;35126;;;220000;;;;;0;0;;;;
100;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14411;24/05/2024;24/05/2024 19:54:48;0;100000;19000;;;119000;;;;;0;0;;;;
101;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14412;24/05/2024;24/05/2024 19:56:19;0;184874;35126;;;220000;;;;;0;0;;;;
102;Del Giro;13246226-7;CRISTIAN ROBERTO VEAS ROJAS;14413;24/05/2024;24/05/2024 19:58:04;0;50000;9500;;;59500;;;;;0;0;;;;
